state,district,category,type,date,crimes
Johor,Iskandar Puteri,Property,Theft Vehicle Motorcycle,2023-01-01,89
Johor,Johor Bahru Selatan,Assault,all,2016-01-01,977
Johor,Johor Bahru Selatan,Assault,all,2017-01-01,956
Johor,Johor Bahru Selatan,Assault,all,2018-01-01,474
Johor,Johor Bahru Selatan,Assault,all,2019-01-01,429
Johor,Johor Bahru Selatan,Assault,all,2020-01-01,226
Johor,Johor Bahru Selatan,Assault,all,2021-01-01,150
Johor,Johor Bahru Selatan,Assault,all,2022-01-01,213
Johor,Johor Bahru Selatan,Assault,all,2023-01-01,252
Johor,Johor Bahru Selatan,Assault,Causing Injury,2016-01-01,200
Johor,Johor Bahru Selatan,Assault,Causing Injury,2017-01-01,170
Johor,Johor Bahru Selatan,Assault,Causing Injury,2018-01-01,115
Johor,Johor Bahru Selatan,Assault,Causing Injury,2019-01-01,126
Johor,Johor Bahru Selatan,Assault,Causing Injury,2020-01-01,67
Johor,Johor Bahru Selatan,Assault,Causing Injury,2021-01-01,62
Johor,Johor Bahru Selatan,Assault,Causing Injury,2022-01-01,45
Johor,Johor Bahru Selatan,Assault,Causing Injury,2023-01-01,46
Johor,Johor Bahru Selatan,Assault,Murder,2016-01-01,15
Johor,Johor Bahru Selatan,Assault,Murder,2017-01-01,23
Johor,Johor Bahru Selatan,Assault,Murder,2018-01-01,9
Johor,Johor Bahru Selatan,Assault,Murder,2019-01-01,10
Johor,Johor Bahru Selatan,Assault,Murder,2020-01-01,4
Johor,Johor Bahru Selatan,Assault,Murder,2021-01-01,5
Johor,Johor Bahru Selatan,Assault,Murder,2022-01-01,7
Johor,Johor Bahru Selatan,Assault,Murder,2023-01-01,8
Johor,Johor Bahru Selatan,Assault,Rape,2016-01-01,42
Johor,Johor Bahru Selatan,Assault,Rape,2017-01-01,28
Johor,Johor Bahru Selatan,Assault,Rape,2018-01-01,24
Johor,Johor Bahru Selatan,Assault,Rape,2019-01-01,27
Johor,Johor Bahru Selatan,Assault,Rape,2020-01-01,17
Johor,Johor Bahru Selatan,Assault,Rape,2021-01-01,17
Johor,Johor Bahru Selatan,Assault,Rape,2022-01-01,26
Johor,Johor Bahru Selatan,Assault,Rape,2023-01-01,20
Johor,Johor Bahru Selatan,Assault,Robbery Gang Armed,2016-01-01,5
Johor,Johor Bahru Selatan,Assault,Robbery Gang Armed,2017-01-01,0
Johor,Johor Bahru Selatan,Assault,Robbery Gang Armed,2018-01-01,1
Johor,Johor Bahru Selatan,Assault,Robbery Gang Armed,2019-01-01,0
Johor,Johor Bahru Selatan,Assault,Robbery Gang Armed,2020-01-01,0
Johor,Johor Bahru Selatan,Assault,Robbery Gang Armed,2021-01-01,0
Johor,Johor Bahru Selatan,Assault,Robbery Gang Armed,2022-01-01,0
Johor,Johor Bahru Selatan,Assault,Robbery Gang Armed,2023-01-01,0
Johor,Johor Bahru Selatan,Assault,Robbery Gang Unarmed,2016-01-01,506
Johor,Johor Bahru Selatan,Assault,Robbery Gang Unarmed,2017-01-01,528
Johor,Johor Bahru Selatan,Assault,Robbery Gang Unarmed,2018-01-01,217
Johor,Johor Bahru Selatan,Assault,Robbery Gang Unarmed,2019-01-01,192
Johor,Johor Bahru Selatan,Assault,Robbery Gang Unarmed,2020-01-01,44
Johor,Johor Bahru Selatan,Assault,Robbery Gang Unarmed,2021-01-01,39
Johor,Johor Bahru Selatan,Assault,Robbery Gang Unarmed,2022-01-01,68
Johor,Johor Bahru Selatan,Assault,Robbery Gang Unarmed,2023-01-01,90
Johor,Johor Bahru Selatan,Assault,Robbery Solo Armed,2016-01-01,2
Johor,Johor Bahru Selatan,Assault,Robbery Solo Armed,2017-01-01,0
Johor,Johor Bahru Selatan,Assault,Robbery Solo Armed,2018-01-01,0
Johor,Johor Bahru Selatan,Assault,Robbery Solo Armed,2019-01-01,1
Johor,Johor Bahru Selatan,Assault,Robbery Solo Armed,2020-01-01,0
Johor,Johor Bahru Selatan,Assault,Robbery Solo Armed,2021-01-01,0
Johor,Johor Bahru Selatan,Assault,Robbery Solo Armed,2022-01-01,0
Johor,Johor Bahru Selatan,Assault,Robbery Solo Armed,2023-01-01,0
Johor,Johor Bahru Selatan,Assault,Robbery Solo Unarmed,2016-01-01,207
Johor,Johor Bahru Selatan,Assault,Robbery Solo Unarmed,2017-01-01,207
Johor,Johor Bahru Selatan,Assault,Robbery Solo Unarmed,2018-01-01,108
Johor,Johor Bahru Selatan,Assault,Robbery Solo Unarmed,2019-01-01,73
Johor,Johor Bahru Selatan,Assault,Robbery Solo Unarmed,2020-01-01,94
Johor,Johor Bahru Selatan,Assault,Robbery Solo Unarmed,2021-01-01,27
Johor,Johor Bahru Selatan,Assault,Robbery Solo Unarmed,2022-01-01,67
Johor,Johor Bahru Selatan,Assault,Robbery Solo Unarmed,2023-01-01,88
Johor,Johor Bahru Selatan,Property,all,2016-01-01,2802
Johor,Johor Bahru Selatan,Property,all,2017-01-01,2275
Johor,Johor Bahru Selatan,Property,all,2018-01-01,2042
Johor,Johor Bahru Selatan,Property,all,2019-01-01,1766
Johor,Johor Bahru Selatan,Property,all,2020-01-01,1265
Johor,Johor Bahru Selatan,Property,all,2021-01-01,609
Johor,Johor Bahru Selatan,Property,all,2022-01-01,733
Johor,Johor Bahru Selatan,Property,all,2023-01-01,853
Johor,Johor Bahru Selatan,Property,Break In,2016-01-01,432
Johor,Johor Bahru Selatan,Property,Break In,2017-01-01,263
Johor,Johor Bahru Selatan,Property,Break In,2018-01-01,220
Johor,Johor Bahru Selatan,Property,Break In,2019-01-01,283
Johor,Johor Bahru Selatan,Property,Break In,2020-01-01,287
Johor,Johor Bahru Selatan,Property,Break In,2021-01-01,191
Johor,Johor Bahru Selatan,Property,Break In,2022-01-01,154
Johor,Johor Bahru Selatan,Property,Break In,2023-01-01,173
Johor,Johor Bahru Selatan,Property,Theft Other,2016-01-01,658
Johor,Johor Bahru Selatan,Property,Theft Other,2017-01-01,658
Johor,Johor Bahru Selatan,Property,Theft Other,2018-01-01,539
Johor,Johor Bahru Selatan,Property,Theft Other,2019-01-01,430
Johor,Johor Bahru Selatan,Property,Theft Other,2020-01-01,315
Johor,Johor Bahru Selatan,Property,Theft Other,2021-01-01,142
Johor,Johor Bahru Selatan,Property,Theft Other,2022-01-01,253
Johor,Johor Bahru Selatan,Property,Theft Other,2023-01-01,259
Johor,Johor Bahru Selatan,Property,Theft Vehicle Lorry,2016-01-01,87
Johor,Johor Bahru Selatan,Property,Theft Vehicle Lorry,2017-01-01,65
Johor,Johor Bahru Selatan,Property,Theft Vehicle Lorry,2018-01-01,55
Johor,Johor Bahru Selatan,Property,Theft Vehicle Lorry,2019-01-01,37
Johor,Johor Bahru Selatan,Property,Theft Vehicle Lorry,2020-01-01,16
Johor,Johor Bahru Selatan,Property,Theft Vehicle Lorry,2021-01-01,10
Johor,Johor Bahru Selatan,Property,Theft Vehicle Lorry,2022-01-01,5
Johor,Johor Bahru Selatan,Property,Theft Vehicle Lorry,2023-01-01,7
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motocar,2016-01-01,514
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motocar,2017-01-01,344
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motocar,2018-01-01,317
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motocar,2019-01-01,283
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motocar,2020-01-01,205
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motocar,2021-01-01,89
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motocar,2022-01-01,93
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motocar,2023-01-01,110
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motorcycle,2016-01-01,1111
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motorcycle,2017-01-01,945
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motorcycle,2018-01-01,911
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motorcycle,2019-01-01,733
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motorcycle,2020-01-01,442
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motorcycle,2021-01-01,177
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motorcycle,2022-01-01,228
Johor,Johor Bahru Selatan,Property,Theft Vehicle Motorcycle,2023-01-01,304
Johor,Johor Bahru Utara,Assault,all,2016-01-01,528
Johor,Johor Bahru Utara,Assault,all,2017-01-01,412
Johor,Johor Bahru Utara,Assault,all,2018-01-01,343
Johor,Johor Bahru Utara,Assault,all,2019-01-01,397
Johor,Johor Bahru Utara,Assault,all,2020-01-01,246
Johor,Johor Bahru Utara,Assault,all,2021-01-01,162
Johor,Johor Bahru Utara,Assault,all,2022-01-01,148
Johor,Johor Bahru Utara,Assault,all,2023-01-01,158
Johor,Johor Bahru Utara,Assault,Causing Injury,2016-01-01,129
Johor,Johor Bahru Utara,Assault,Causing Injury,2017-01-01,96
Johor,Johor Bahru Utara,Assault,Causing Injury,2018-01-01,102
Johor,Johor Bahru Utara,Assault,Causing Injury,2019-01-01,140
Johor,Johor Bahru Utara,Assault,Causing Injury,2020-01-01,83
Johor,Johor Bahru Utara,Assault,Causing Injury,2021-01-01,57
Johor,Johor Bahru Utara,Assault,Causing Injury,2022-01-01,53
Johor,Johor Bahru Utara,Assault,Causing Injury,2023-01-01,60
Johor,Johor Bahru Utara,Assault,Murder,2016-01-01,7
Johor,Johor Bahru Utara,Assault,Murder,2017-01-01,8
Johor,Johor Bahru Utara,Assault,Murder,2018-01-01,5
Johor,Johor Bahru Utara,Assault,Murder,2019-01-01,1
Johor,Johor Bahru Utara,Assault,Murder,2020-01-01,3
Johor,Johor Bahru Utara,Assault,Murder,2021-01-01,0
Johor,Johor Bahru Utara,Assault,Murder,2022-01-01,4
Johor,Johor Bahru Utara,Assault,Murder,2023-01-01,4
Johor,Johor Bahru Utara,Assault,Rape,2016-01-01,23
Johor,Johor Bahru Utara,Assault,Rape,2017-01-01,16
Johor,Johor Bahru Utara,Assault,Rape,2018-01-01,19
Johor,Johor Bahru Utara,Assault,Rape,2019-01-01,23
Johor,Johor Bahru Utara,Assault,Rape,2020-01-01,17
Johor,Johor Bahru Utara,Assault,Rape,2021-01-01,19
Johor,Johor Bahru Utara,Assault,Rape,2022-01-01,10
Johor,Johor Bahru Utara,Assault,Rape,2023-01-01,24
Johor,Johor Bahru Utara,Assault,Robbery Gang Armed,2016-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Gang Armed,2017-01-01,1
Johor,Johor Bahru Utara,Assault,Robbery Gang Armed,2018-01-01,1
Johor,Johor Bahru Utara,Assault,Robbery Gang Armed,2019-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Gang Armed,2020-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Gang Armed,2021-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Gang Armed,2022-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Gang Armed,2023-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Gang Unarmed,2016-01-01,283
Johor,Johor Bahru Utara,Assault,Robbery Gang Unarmed,2017-01-01,202
Johor,Johor Bahru Utara,Assault,Robbery Gang Unarmed,2018-01-01,148
Johor,Johor Bahru Utara,Assault,Robbery Gang Unarmed,2019-01-01,173
Johor,Johor Bahru Utara,Assault,Robbery Gang Unarmed,2020-01-01,45
Johor,Johor Bahru Utara,Assault,Robbery Gang Unarmed,2021-01-01,64
Johor,Johor Bahru Utara,Assault,Robbery Gang Unarmed,2022-01-01,61
Johor,Johor Bahru Utara,Assault,Robbery Gang Unarmed,2023-01-01,43
Johor,Johor Bahru Utara,Assault,Robbery Solo Armed,2016-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Solo Armed,2017-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Solo Armed,2018-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Solo Armed,2019-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Solo Armed,2020-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Solo Armed,2021-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Solo Armed,2022-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Solo Armed,2023-01-01,0
Johor,Johor Bahru Utara,Assault,Robbery Solo Unarmed,2016-01-01,86
Johor,Johor Bahru Utara,Assault,Robbery Solo Unarmed,2017-01-01,89
Johor,Johor Bahru Utara,Assault,Robbery Solo Unarmed,2018-01-01,68
Johor,Johor Bahru Utara,Assault,Robbery Solo Unarmed,2019-01-01,60
Johor,Johor Bahru Utara,Assault,Robbery Solo Unarmed,2020-01-01,98
Johor,Johor Bahru Utara,Assault,Robbery Solo Unarmed,2021-01-01,22
Johor,Johor Bahru Utara,Assault,Robbery Solo Unarmed,2022-01-01,20
Johor,Johor Bahru Utara,Assault,Robbery Solo Unarmed,2023-01-01,27
Johor,Johor Bahru Utara,Property,all,2016-01-01,1628
Johor,Johor Bahru Utara,Property,all,2017-01-01,1237
Johor,Johor Bahru Utara,Property,all,2018-01-01,1306
Johor,Johor Bahru Utara,Property,all,2019-01-01,1144
Johor,Johor Bahru Utara,Property,all,2020-01-01,760
Johor,Johor Bahru Utara,Property,all,2021-01-01,385
Johor,Johor Bahru Utara,Property,all,2022-01-01,354
Johor,Johor Bahru Utara,Property,all,2023-01-01,387
Johor,Johor Bahru Utara,Property,Break In,2016-01-01,333
Johor,Johor Bahru Utara,Property,Break In,2017-01-01,229
Johor,Johor Bahru Utara,Property,Break In,2018-01-01,238
Johor,Johor Bahru Utara,Property,Break In,2019-01-01,233
Johor,Johor Bahru Utara,Property,Break In,2020-01-01,149
Johor,Johor Bahru Utara,Property,Break In,2021-01-01,91
Johor,Johor Bahru Utara,Property,Break In,2022-01-01,53
Johor,Johor Bahru Utara,Property,Break In,2023-01-01,53
Johor,Johor Bahru Utara,Property,Theft Other,2016-01-01,374
Johor,Johor Bahru Utara,Property,Theft Other,2017-01-01,282
Johor,Johor Bahru Utara,Property,Theft Other,2018-01-01,300
Johor,Johor Bahru Utara,Property,Theft Other,2019-01-01,269
Johor,Johor Bahru Utara,Property,Theft Other,2020-01-01,175
Johor,Johor Bahru Utara,Property,Theft Other,2021-01-01,86
Johor,Johor Bahru Utara,Property,Theft Other,2022-01-01,51
Johor,Johor Bahru Utara,Property,Theft Other,2023-01-01,87
Johor,Johor Bahru Utara,Property,Theft Vehicle Lorry,2016-01-01,65
Johor,Johor Bahru Utara,Property,Theft Vehicle Lorry,2017-01-01,42
Johor,Johor Bahru Utara,Property,Theft Vehicle Lorry,2018-01-01,36
Johor,Johor Bahru Utara,Property,Theft Vehicle Lorry,2019-01-01,40
Johor,Johor Bahru Utara,Property,Theft Vehicle Lorry,2020-01-01,25
Johor,Johor Bahru Utara,Property,Theft Vehicle Lorry,2021-01-01,8
Johor,Johor Bahru Utara,Property,Theft Vehicle Lorry,2022-01-01,15
Johor,Johor Bahru Utara,Property,Theft Vehicle Lorry,2023-01-01,8
Johor,Johor Bahru Utara,Property,Theft Vehicle Motocar,2016-01-01,221
Johor,Johor Bahru Utara,Property,Theft Vehicle Motocar,2017-01-01,174
Johor,Johor Bahru Utara,Property,Theft Vehicle Motocar,2018-01-01,160
Johor,Johor Bahru Utara,Property,Theft Vehicle Motocar,2019-01-01,169
Johor,Johor Bahru Utara,Property,Theft Vehicle Motocar,2020-01-01,125
Johor,Johor Bahru Utara,Property,Theft Vehicle Motocar,2021-01-01,77
Johor,Johor Bahru Utara,Property,Theft Vehicle Motocar,2022-01-01,74
Johor,Johor Bahru Utara,Property,Theft Vehicle Motocar,2023-01-01,65
Johor,Johor Bahru Utara,Property,Theft Vehicle Motorcycle,2016-01-01,635
Johor,Johor Bahru Utara,Property,Theft Vehicle Motorcycle,2017-01-01,510
Johor,Johor Bahru Utara,Property,Theft Vehicle Motorcycle,2018-01-01,572
Johor,Johor Bahru Utara,Property,Theft Vehicle Motorcycle,2019-01-01,433
Johor,Johor Bahru Utara,Property,Theft Vehicle Motorcycle,2020-01-01,286
Johor,Johor Bahru Utara,Property,Theft Vehicle Motorcycle,2021-01-01,123
Johor,Johor Bahru Utara,Property,Theft Vehicle Motorcycle,2022-01-01,161
Johor,Johor Bahru Utara,Property,Theft Vehicle Motorcycle,2023-01-01,174
Johor,Kluang,Assault,all,2016-01-01,156
Johor,Kluang,Assault,all,2017-01-01,117
Johor,Kluang,Assault,all,2018-01-01,125
Johor,Kluang,Assault,all,2019-01-01,127
Johor,Kluang,Assault,all,2020-01-01,113
Johor,Kluang,Assault,all,2021-01-01,80
Johor,Kluang,Assault,all,2022-01-01,66
Johor,Kluang,Assault,all,2023-01-01,70
Johor,Kluang,Assault,Causing Injury,2016-01-01,58
Johor,Kluang,Assault,Causing Injury,2017-01-01,45
Johor,Kluang,Assault,Causing Injury,2018-01-01,57
Johor,Kluang,Assault,Causing Injury,2019-01-01,60
Johor,Kluang,Assault,Causing Injury,2020-01-01,43
Johor,Kluang,Assault,Causing Injury,2021-01-01,39
Johor,Kluang,Assault,Causing Injury,2022-01-01,29
Johor,Kluang,Assault,Causing Injury,2023-01-01,21
Johor,Kluang,Assault,Murder,2016-01-01,4
Johor,Kluang,Assault,Murder,2017-01-01,1
Johor,Kluang,Assault,Murder,2018-01-01,1
Johor,Kluang,Assault,Murder,2019-01-01,4
Johor,Kluang,Assault,Murder,2020-01-01,2
Johor,Kluang,Assault,Murder,2021-01-01,3
Johor,Kluang,Assault,Murder,2022-01-01,1
Johor,Kluang,Assault,Murder,2023-01-01,4
Johor,Kluang,Assault,Rape,2016-01-01,37
Johor,Kluang,Assault,Rape,2017-01-01,24
Johor,Kluang,Assault,Rape,2018-01-01,18
Johor,Kluang,Assault,Rape,2019-01-01,17
Johor,Kluang,Assault,Rape,2020-01-01,16
Johor,Kluang,Assault,Rape,2021-01-01,12
Johor,Kluang,Assault,Rape,2022-01-01,9
Johor,Kluang,Assault,Rape,2023-01-01,14
Johor,Kluang,Assault,Robbery Gang Armed,2016-01-01,2
Johor,Kluang,Assault,Robbery Gang Armed,2017-01-01,0
Johor,Kluang,Assault,Robbery Gang Armed,2018-01-01,0
Johor,Kluang,Assault,Robbery Gang Armed,2019-01-01,0
Johor,Kluang,Assault,Robbery Gang Armed,2020-01-01,0
Johor,Kluang,Assault,Robbery Gang Armed,2021-01-01,0
Johor,Kluang,Assault,Robbery Gang Armed,2022-01-01,0
Johor,Kluang,Assault,Robbery Gang Armed,2023-01-01,0
Johor,Kluang,Assault,Robbery Gang Unarmed,2016-01-01,47
Johor,Kluang,Assault,Robbery Gang Unarmed,2017-01-01,32
Johor,Kluang,Assault,Robbery Gang Unarmed,2018-01-01,34
Johor,Kluang,Assault,Robbery Gang Unarmed,2019-01-01,35
Johor,Kluang,Assault,Robbery Gang Unarmed,2020-01-01,14
Johor,Kluang,Assault,Robbery Gang Unarmed,2021-01-01,15
Johor,Kluang,Assault,Robbery Gang Unarmed,2022-01-01,16
Johor,Kluang,Assault,Robbery Gang Unarmed,2023-01-01,27
Johor,Kluang,Assault,Robbery Solo Armed,2016-01-01,0
Johor,Kluang,Assault,Robbery Solo Armed,2017-01-01,0
Johor,Kluang,Assault,Robbery Solo Armed,2018-01-01,0
Johor,Kluang,Assault,Robbery Solo Armed,2019-01-01,0
Johor,Kluang,Assault,Robbery Solo Armed,2020-01-01,0
Johor,Kluang,Assault,Robbery Solo Armed,2021-01-01,0
Johor,Kluang,Assault,Robbery Solo Armed,2022-01-01,0
Johor,Kluang,Assault,Robbery Solo Armed,2023-01-01,0
Johor,Kluang,Assault,Robbery Solo Unarmed,2016-01-01,8
Johor,Kluang,Assault,Robbery Solo Unarmed,2017-01-01,15
Johor,Kluang,Assault,Robbery Solo Unarmed,2018-01-01,15
Johor,Kluang,Assault,Robbery Solo Unarmed,2019-01-01,11
Johor,Kluang,Assault,Robbery Solo Unarmed,2020-01-01,38
Johor,Kluang,Assault,Robbery Solo Unarmed,2021-01-01,11
Johor,Kluang,Assault,Robbery Solo Unarmed,2022-01-01,11
Johor,Kluang,Assault,Robbery Solo Unarmed,2023-01-01,4
Johor,Kluang,Property,all,2016-01-01,526
Johor,Kluang,Property,all,2017-01-01,535
Johor,Kluang,Property,all,2018-01-01,477
Johor,Kluang,Property,all,2019-01-01,458
Johor,Kluang,Property,all,2020-01-01,404
Johor,Kluang,Property,all,2021-01-01,221
Johor,Kluang,Property,all,2022-01-01,204
Johor,Kluang,Property,all,2023-01-01,294
Johor,Kluang,Property,Break In,2016-01-01,41
Johor,Kluang,Property,Break In,2017-01-01,29
Johor,Kluang,Property,Break In,2018-01-01,28
Johor,Kluang,Property,Break In,2019-01-01,56
Johor,Kluang,Property,Break In,2020-01-01,81
Johor,Kluang,Property,Break In,2021-01-01,62
Johor,Kluang,Property,Break In,2022-01-01,30
Johor,Kluang,Property,Break In,2023-01-01,81
Johor,Kluang,Property,Theft Other,2016-01-01,147
Johor,Kluang,Property,Theft Other,2017-01-01,105
Johor,Kluang,Property,Theft Other,2018-01-01,116
Johor,Kluang,Property,Theft Other,2019-01-01,114
Johor,Kluang,Property,Theft Other,2020-01-01,98
Johor,Kluang,Property,Theft Other,2021-01-01,77
Johor,Kluang,Property,Theft Other,2022-01-01,71
Johor,Kluang,Property,Theft Other,2023-01-01,90
Johor,Kluang,Property,Theft Vehicle Lorry,2016-01-01,11
Johor,Kluang,Property,Theft Vehicle Lorry,2017-01-01,15
Johor,Kluang,Property,Theft Vehicle Lorry,2018-01-01,31
Johor,Kluang,Property,Theft Vehicle Lorry,2019-01-01,12
Johor,Kluang,Property,Theft Vehicle Lorry,2020-01-01,12
Johor,Kluang,Property,Theft Vehicle Lorry,2021-01-01,2
Johor,Kluang,Property,Theft Vehicle Lorry,2022-01-01,4
Johor,Kluang,Property,Theft Vehicle Lorry,2023-01-01,6
Johor,Kluang,Property,Theft Vehicle Motocar,2016-01-01,35
Johor,Kluang,Property,Theft Vehicle Motocar,2017-01-01,47
Johor,Kluang,Property,Theft Vehicle Motocar,2018-01-01,44
Johor,Kluang,Property,Theft Vehicle Motocar,2019-01-01,41
Johor,Kluang,Property,Theft Vehicle Motocar,2020-01-01,45
Johor,Kluang,Property,Theft Vehicle Motocar,2021-01-01,12
Johor,Kluang,Property,Theft Vehicle Motocar,2022-01-01,15
Johor,Kluang,Property,Theft Vehicle Motocar,2023-01-01,13
Johor,Kluang,Property,Theft Vehicle Motorcycle,2016-01-01,292
Johor,Kluang,Property,Theft Vehicle Motorcycle,2017-01-01,339
Johor,Kluang,Property,Theft Vehicle Motorcycle,2018-01-01,258
Johor,Kluang,Property,Theft Vehicle Motorcycle,2019-01-01,235
Johor,Kluang,Property,Theft Vehicle Motorcycle,2020-01-01,168
Johor,Kluang,Property,Theft Vehicle Motorcycle,2021-01-01,68
Johor,Kluang,Property,Theft Vehicle Motorcycle,2022-01-01,84
Johor,Kluang,Property,Theft Vehicle Motorcycle,2023-01-01,104
Johor,Kota Tinggi,Assault,all,2016-01-01,109
Johor,Kota Tinggi,Assault,all,2017-01-01,89
Johor,Kota Tinggi,Assault,all,2018-01-01,67
Johor,Kota Tinggi,Assault,all,2019-01-01,70
Johor,Kota Tinggi,Assault,all,2020-01-01,72
Johor,Kota Tinggi,Assault,all,2021-01-01,37
Johor,Kota Tinggi,Assault,all,2022-01-01,40
Johor,Kota Tinggi,Assault,all,2023-01-01,41
Johor,Kota Tinggi,Assault,Causing Injury,2016-01-01,11
Johor,Kota Tinggi,Assault,Causing Injury,2017-01-01,21
Johor,Kota Tinggi,Assault,Causing Injury,2018-01-01,30
Johor,Kota Tinggi,Assault,Causing Injury,2019-01-01,16
Johor,Kota Tinggi,Assault,Causing Injury,2020-01-01,35
Johor,Kota Tinggi,Assault,Causing Injury,2021-01-01,18
Johor,Kota Tinggi,Assault,Causing Injury,2022-01-01,18
Johor,Kota Tinggi,Assault,Causing Injury,2023-01-01,17
Johor,Kota Tinggi,Assault,Murder,2016-01-01,8
Johor,Kota Tinggi,Assault,Murder,2017-01-01,7
Johor,Kota Tinggi,Assault,Murder,2018-01-01,2
Johor,Kota Tinggi,Assault,Murder,2019-01-01,6
Johor,Kota Tinggi,Assault,Murder,2020-01-01,2
Johor,Kota Tinggi,Assault,Murder,2021-01-01,1
Johor,Kota Tinggi,Assault,Murder,2022-01-01,2
Johor,Kota Tinggi,Assault,Murder,2023-01-01,0
Johor,Kota Tinggi,Assault,Rape,2016-01-01,19
Johor,Kota Tinggi,Assault,Rape,2017-01-01,13
Johor,Kota Tinggi,Assault,Rape,2018-01-01,8
Johor,Kota Tinggi,Assault,Rape,2019-01-01,11
Johor,Kota Tinggi,Assault,Rape,2020-01-01,10
Johor,Kota Tinggi,Assault,Rape,2021-01-01,6
Johor,Kota Tinggi,Assault,Rape,2022-01-01,15
Johor,Kota Tinggi,Assault,Rape,2023-01-01,14
Johor,Kota Tinggi,Assault,Robbery Gang Armed,2016-01-01,0
Johor,Kota Tinggi,Assault,Robbery Gang Armed,2017-01-01,0
Johor,Kota Tinggi,Assault,Robbery Gang Armed,2018-01-01,0
